gt_area_px,dice,fg_iou,miou
96.0,86.3905325443787,76.04166666666666,87.99788061593118
86.0,85.53459119496856,74.72527472527473,87.33968693555984
87.0,0.0,0.0,49.913305165816325
164.0,48.64864864864865,32.142857142857146,65.86274993652633
134.0,67.36842105263158,50.79365079365079,75.2729443226566
153.0,95.26813880126183,90.96385542168674,95.46693520709525
159.0,95.03105590062113,90.53254437869822,95.25027954596507
148.0,95.68106312292359,91.71974522292994,95.84688092614357
128.0,95.05703422053232,90.57971014492753,95.27686831895235
140.0,82.64462809917356,70.4225352112676,85.16933134874427
83.0,93.82716049382715,88.37209302325581,94.17606647170776
90.0,82.55813953488372,70.29702970297029,85.1185777194624
93.0,0.0,0.0,49.90732621173469
168.0,43.28018223234624,27.61627906976744,63.559542262465044
129.0,58.233890214797135,41.07744107744108,70.36390933482075
151.0,74.44168734491315,59.28853754940712,79.54132230686683
160.0,95.15151515151516,90.7514450867052,95.35972862104309
148.0,95.08196721311475,90.625,95.29750929423757
133.0,94.16058394160584,88.96551724137932,94.46677364656533
128.0,87.5,77.77777777777779,88.85893142848266
86.0,92.3076923076923,85.71428571428571,92.84416828729975
97.0,79.55801104972376,66.05504587155964,82.99059973603529
115.0,0.0,0.0,49.88540338010204
251.0,34.92884864165588,21.15987460815047,60.07734942613514
236.0,39.71631205673759,24.778761061946902,62.04981517462957
234.0,16.457960644007155,8.966861598440545,54.01764185048699
239.0,8.47723704866562,4.426229508196721,51.631846932207594
236.0,0.0,0.0,49.36324139030612
228.0,1.278772378516624,0.6435006435006435,49.552381562905566
231.0,9.480401093892434,4.976076555023924,51.49749482527351
231.0,1.8369690011481057,0.9269988412514484,49.61136260034188
214.0,4.67479674796748,2.3933402705515086,50.261531659013116
200.0,9.838709677419356,5.173876166242578,51.47150358247278
29.0,0.0,0.0,49.97110172193878
28.0,0.0,0.0,49.972098214285715
17.0,0.0,0.0,49.98305963010204
24.0,0.0,0.0,49.97608418367347
27.0,87.71929824561403,78.125,89.05552107634942
19.0,66.66666666666666,50.0,74.99003309014074
26.0,85.71428571428571,75.0,87.49202424629128
31.0,91.80327868852459,84.84848484848484,92.41925718056372
22.0,85.0,73.91304347826086,86.95054075864836
25.0,86.79245283018868,76.66666666666667,88.32635468798809
32.0,93.33333333333333,87.5,93.74601180505704
23.0,85.71428571428571,75.0,87.49401890027512
28.0,90.9090909090909,83.33333333333334,91.66168172120197
32.0,93.33333333333333,87.5,93.74601180505704
22.0,87.8048780487805,78.26086956521739,89.12545053283797
28.0,92.85714285714286,86.66666666666667,93.32934529744101
32.0,96.7741935483871,93.75,96.87300582299684
25.0,88.88888888888889,80.0,89.99501555147938
25.0,90.56603773584906,82.75862068965517,91.37432549875963
30.0,93.10344827586206,87.09677419354838,93.54439898135813
24.0,90.9090909090909,83.33333333333334,91.66267910785018
27.0,92.85714285714286,86.66666666666667,93.32934529744101
30.0,93.10344827586206,87.09677419354838,93.54439898135813
23.0,97.87234042553192,95.83333333333334,97.91566971733164
52.0,0.0,0.0,49.94818239795919
53.0,0.0,0.0,49.947185905612244
49.0,0.0,0.0,49.951171875
51.0,0.0,0.0,49.94917889030612
52.0,0.0,0.0,49.94818239795919
46.0,0.0,0.0,49.95416135204081
49.0,0.0,0.0,49.951171875
45.0,0.0,0.0,49.955157844387756
34.0,78.57142857142857,64.70588235294117,82.34097802298332
47.0,76.31578947368422,61.702127659574465,80.8331165946585
42.0,67.76859504132231,51.24999999999999,75.58610501645558
37.0,84.0909090909091,72.54901960784314,86.26054861602393
39.0,82.6086956521739,70.37037037037037,85.16922922363905
43.0,71.1864406779661,55.26315789473685,77.59766982381954
43.0,78.35051546391753,64.40677966101694,82.18244763097917
43.0,84.31372549019608,72.88135593220339,86.42472041319242
44.0,71.54471544715447,55.69620253164557,77.81319342252908
37.0,75.0,60.0,79.97606701236538
41.0,84.5360824742268,73.21428571428571,86.59218324808731
43.0,73.68421052631578,58.333333333333336,79.1367468517706
36.0,81.92771084337349,69.38775510204081,84.67892003037902
45.0,87.37864077669903,77.58620689655173,88.78013741927185
